tree,species,latin_binomial,family,tree_part,wsg,region,village,lat,lon
076_Fort-Dauphin Wet,Streblus dimepate (Bureau) C.C. Berg,Streblus dimepate,Moraceae,trunk_top,0.63,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
077_Fort-Dauphin Wet,Streblus dimepate (Bureau) C.C. Berg,Streblus dimepate,Moraceae,branch,0.546,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
077_Fort-Dauphin Wet,Streblus dimepate (Bureau) C.C. Berg,Streblus dimepate,Moraceae,trunk_base,0.563,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
077_Fort-Dauphin Wet,Streblus dimepate (Bureau) C.C. Berg,Streblus dimepate,Moraceae,trunk_middle,0.575,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
077_Fort-Dauphin Wet,Streblus dimepate (Bureau) C.C. Berg,Streblus dimepate,Moraceae,trunk_top,0.528,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
078_Fort-Dauphin Wet,Streblus dimepate (Bureau) C.C. Berg,Streblus dimepate,Moraceae,branch,0.583,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
078_Fort-Dauphin Wet,Streblus dimepate (Bureau) C.C. Berg,Streblus dimepate,Moraceae,trunk_base,0.635,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
078_Fort-Dauphin Wet,Streblus dimepate (Bureau) C.C. Berg,Streblus dimepate,Moraceae,trunk_middle,0.612,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
078_Fort-Dauphin Wet,Streblus dimepate (Bureau) C.C. Berg,Streblus dimepate,Moraceae,trunk_top,0.677,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
079_Fort-Dauphin Wet,Streblus dimepate (Bureau) C.C. Berg,Streblus dimepate,Moraceae,branch,0.597,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
079_Fort-Dauphin Wet,Streblus dimepate (Bureau) C.C. Berg,Streblus dimepate,Moraceae,trunk_base,0.668,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
079_Fort-Dauphin Wet,Streblus dimepate (Bureau) C.C. Berg,Streblus dimepate,Moraceae,trunk_middle,0.618,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
079_Fort-Dauphin Wet,Streblus dimepate (Bureau) C.C. Berg,Streblus dimepate,Moraceae,trunk_top,0.594,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
080_Fort-Dauphin Wet,Streblus dimepate (Bureau) C.C. Berg,Streblus dimepate,Moraceae,branch,0.627,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
080_Fort-Dauphin Wet,Streblus dimepate (Bureau) C.C. Berg,Streblus dimepate,Moraceae,trunk_base,0.65,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
080_Fort-Dauphin Wet,Streblus dimepate (Bureau) C.C. Berg,Streblus dimepate,Moraceae,trunk_middle,0.651,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
080_Fort-Dauphin Wet,Streblus dimepate (Bureau) C.C. Berg,Streblus dimepate,Moraceae,trunk_top,0.669,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
081_Fort-Dauphin Wet,Streblus dimepate (Bureau) C.C. Berg,Streblus dimepate,Moraceae,branch,0.665,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
081_Fort-Dauphin Wet,Streblus dimepate (Bureau) C.C. Berg,Streblus dimepate,Moraceae,trunk_base,0.625,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
081_Fort-Dauphin Wet,Streblus dimepate (Bureau) C.C. Berg,Streblus dimepate,Moraceae,trunk_middle,0.621,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
081_Fort-Dauphin Wet,Streblus dimepate (Bureau) C.C. Berg,Streblus dimepate,Moraceae,trunk_top,0.662,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
082_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,branch,0.706,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
082_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,trunk_base,0.629,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
082_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,trunk_middle,0.7,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
082_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,trunk_top,0.68,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
083_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,branch,0.669,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
083_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,trunk_base,0.693,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
083_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,trunk_middle,0.694,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
083_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,trunk_top,0.685,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
084_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,branch,0.634,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
084_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,trunk_base,0.646,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
084_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,trunk_middle,0.674,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
084_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,trunk_top,0.622,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
085_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,branch,0.788,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
085_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,trunk_base,0.679,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
085_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,trunk_middle,0.675,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
085_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,trunk_top,0.665,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
086_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,branch,0.642,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
086_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,trunk_base,0.655,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
086_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,trunk_middle,0.63,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
086_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,trunk_top,0.679,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
087_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,branch,0.74,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
087_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,trunk_base,0.672,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
087_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,trunk_middle,0.632,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
087_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,trunk_top,0.639,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
088_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,branch,0.644,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
088_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,trunk_base,0.669,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
088_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,trunk_middle,0.685,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
088_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,trunk_top,0.695,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
089_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,branch,0.701,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
089_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,trunk_base,0.615,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
089_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,trunk_middle,0.629,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
089_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,trunk_top,0.602,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
090_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,branch,0.742,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
090_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,trunk_base,0.666,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
090_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,trunk_middle,0.66,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
090_Fort-Dauphin Wet,Mammea sp. L.,Mammea sp.,Calophyllaceae,trunk_top,0.668,Fort-Dauphin Wet,Beampingaratra,-24.475278,46.899722
001_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,branch,0.519,Ivohibe,Sakaroa,-22.439167,46.989722
001_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,trunk_base,0.547,Ivohibe,Sakaroa,-22.439167,46.989722
001_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,trunk_middle,0.547,Ivohibe,Sakaroa,-22.439167,46.989722
001_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,trunk_top,0.538,Ivohibe,Sakaroa,-22.439167,46.989722
002_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,branch,0.509,Ivohibe,Sakaroa,-22.439167,46.989722
002_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,trunk_base,0.5,Ivohibe,Sakaroa,-22.439167,46.989722
002_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,trunk_middle,0.489,Ivohibe,Sakaroa,-22.439167,46.989722
002_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,trunk_top,0.477,Ivohibe,Sakaroa,-22.439167,46.989722
003_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,branch,0.501,Ivohibe,Sakaroa,-22.439167,46.989722
003_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,trunk_base,0.515,Ivohibe,Sakaroa,-22.439167,46.989722
003_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,trunk_middle,0.478,Ivohibe,Sakaroa,-22.439167,46.989722
003_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,trunk_top,0.49,Ivohibe,Sakaroa,-22.439167,46.989722
004_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,branch,0.49,Ivohibe,Sakaroa,-22.439167,46.989722
004_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,trunk_base,0.533,Ivohibe,Sakaroa,-22.439167,46.989722
004_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,trunk_middle,0.538,Ivohibe,Sakaroa,-22.439167,46.989722
004_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,trunk_top,0.516,Ivohibe,Sakaroa,-22.439167,46.989722
005_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,branch,0.541,Ivohibe,Sakaroa,-22.439167,46.989722
005_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,trunk_base,0.516,Ivohibe,Sakaroa,-22.439167,46.989722
005_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,trunk_middle,0.534,Ivohibe,Sakaroa,-22.439167,46.989722
005_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,trunk_top,0.494,Ivohibe,Sakaroa,-22.439167,46.989722
006_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,branch,0.485,Ivohibe,Sakaroa,-22.439167,46.989722
006_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,trunk_base,0.513,Ivohibe,Sakaroa,-22.439167,46.989722
006_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,trunk_middle,0.492,Ivohibe,Sakaroa,-22.439167,46.989722
006_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,trunk_top,0.506,Ivohibe,Sakaroa,-22.439167,46.989722
007_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,branch,0.47,Ivohibe,Sakaroa,-22.439167,46.989722
007_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,trunk_base,0.524,Ivohibe,Sakaroa,-22.439167,46.989722
007_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,trunk_middle,0.483,Ivohibe,Sakaroa,-22.439167,46.989722
007_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,trunk_top,0.51,Ivohibe,Sakaroa,-22.439167,46.989722
008_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,branch,0.477,Ivohibe,Sakaroa,-22.439167,46.989722
008_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,trunk_base,0.519,Ivohibe,Sakaroa,-22.439167,46.989722
008_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,trunk_middle,0.472,Ivohibe,Sakaroa,-22.439167,46.989722
008_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,trunk_top,0.491,Ivohibe,Sakaroa,-22.439167,46.989722
009_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,branch,0.486,Ivohibe,Sakaroa,-22.439167,46.989722
009_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,trunk_base,0.481,Ivohibe,Sakaroa,-22.439167,46.989722
009_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,trunk_middle,0.475,Ivohibe,Sakaroa,-22.439167,46.989722
009_Ivohibe,Chrysophyllum boivinianum (Pierre) Baehni,Chrysophyllum boivinianum,Sapotaceae,trunk_top,0.472,Ivohibe,Sakaroa,-22.439167,46.989722
010_Ivohibe,Cryptocarya ovalifolia (Danguy) van der Werff,Cryptocarya ovalifolia,Lauraceae,branch,0.504,Ivohibe,Sakaroa,-22.439167,46.989722
010_Ivohibe,Cryptocarya ovalifolia (Danguy) van der Werff,Cryptocarya ovalifolia,Lauraceae,trunk_base,0.534,Ivohibe,Sakaroa,-22.439167,46.989722
010_Ivohibe,Cryptocarya ovalifolia (Danguy) van der Werff,Cryptocarya ovalifolia,Lauraceae,trunk_middle,0.549,Ivohibe,Sakaroa,-22.439167,46.989722
010_Ivohibe,Cryptocarya ovalifolia (Danguy) van der Werff,Cryptocarya ovalifolia,Lauraceae,trunk_top,0.49,Ivohibe,Sakaroa,-22.439167,46.989722
011_Ivohibe,Cryptocarya ovalifolia (Danguy) van der Werff,Cryptocarya ovalifolia,Lauraceae,branch,0.522,Ivohibe,Sakaroa,-22.439167,46.989722
011_Ivohibe,Cryptocarya ovalifolia (Danguy) van der Werff,Cryptocarya ovalifolia,Lauraceae,trunk_base,0.544,Ivohibe,Sakaroa,-22.439167,46.989722
011_Ivohibe,Cryptocarya ovalifolia (Danguy) van der Werff,Cryptocarya ovalifolia,Lauraceae,trunk_middle,0.528,Ivohibe,Sakaroa,-22.439167,46.989722
011_Ivohibe,Cryptocarya ovalifolia (Danguy) van der Werff,Cryptocarya ovalifolia,Lauraceae,trunk_top,0.506,Ivohibe,Sakaroa,-22.439167,46.989722
012_Ivohibe,Cryptocarya ovalifolia (Danguy) van der Werff,Cryptocarya ovalifolia,Lauraceae,branch,0.537,Ivohibe,Sakaroa,-22.439167,46.989722
012_Ivohibe,Cryptocarya ovalifolia (Danguy) van der Werff,Cryptocarya ovalifolia,Lauraceae,trunk_base,0.495,Ivohibe,Sakaroa,-22.439167,46.989722
012_Ivohibe,Cryptocarya ovalifolia (Danguy) van der Werff,Cryptocarya ovalifolia,Lauraceae,trunk_middle,0.5,Ivohibe,Sakaroa,-22.439167,46.989722
012_Ivohibe,Cryptocarya ovalifolia (Danguy) van der Werff,Cryptocarya ovalifolia,Lauraceae,trunk_top,0.513,Ivohibe,Sakaroa,-22.439167,46.989722
013_Ivohibe,Cryptocarya sp. R. Br.,Cryptocarya sp.,Lauraceae,branch,0.57,Ivohibe,Sakaroa,-22.439167,46.989722
013_Ivohibe,Cryptocarya sp. R. Br.,Cryptocarya sp.,Lauraceae,trunk_base,0.546,Ivohibe,Sakaroa,-22.439167,46.989722
013_Ivohibe,Cryptocarya sp. R. Br.,Cryptocarya sp.,Lauraceae,trunk_middle,0.609,Ivohibe,Sakaroa,-22.439167,46.989722
013_Ivohibe,Cryptocarya sp. R. Br.,Cryptocarya sp.,Lauraceae,trunk_top,0.611,Ivohibe,Sakaroa,-22.439167,46.989722
014_Ivohibe,Cryptocarya ovalifolia (Danguy) van der Werff,Cryptocarya ovalifolia,Lauraceae,branch,0.592,Ivohibe,Sakaroa,-22.439167,46.989722
014_Ivohibe,Cryptocarya ovalifolia (Danguy) van der Werff,Cryptocarya ovalifolia,Lauraceae,trunk_base,0.586,Ivohibe,Sakaroa,-22.439167,46.989722
014_Ivohibe,Cryptocarya ovalifolia (Danguy) van der Werff,Cryptocarya ovalifolia,Lauraceae,trunk_middle,0.53,Ivohibe,Sakaroa,-22.439167,46.989722
014_Ivohibe,Cryptocarya ovalifolia (Danguy) van der Werff,Cryptocarya ovalifolia,Lauraceae,trunk_top,0.529,Ivohibe,Sakaroa,-22.439167,46.989722
015_Ivohibe,Cryptocarya ovalifolia (Danguy) van der Werff,Cryptocarya ovalifolia,Lauraceae,branch,0.491,Ivohibe,Sakaroa,-22.439167,46.989722
015_Ivohibe,Cryptocarya ovalifolia (Danguy) van der Werff,Cryptocarya ovalifolia,Lauraceae,trunk_base,0.573,Ivohibe,Sakaroa,-22.439167,46.989722
015_Ivohibe,Cryptocarya ovalifolia (Danguy) van der Werff,Cryptocarya ovalifolia,Lauraceae,trunk_middle,0.492,Ivohibe,Sakaroa,-22.439167,46.989722
015_Ivohibe,Cryptocarya ovalifolia (Danguy) van der Werff,Cryptocarya ovalifolia,Lauraceae,trunk_top,0.53,Ivohibe,Sakaroa,-22.439167,46.989722
016_Ivohibe,Cryptocarya sp. R. Br.,Cryptocarya sp.,Lauraceae,branch,0.628,Ivohibe,Sakaroa,-22.439167,46.989722
016_Ivohibe,Cryptocarya sp. R. Br.,Cryptocarya sp.,Lauraceae,trunk_base,0.641,Ivohibe,Sakaroa,-22.439167,46.989722
016_Ivohibe,Cryptocarya sp. R. Br.,Cryptocarya sp.,Lauraceae,trunk_middle,0.642,Ivohibe,Sakaroa,-22.439167,46.989722
016_Ivohibe,Cryptocarya sp. R. Br.,Cryptocarya sp.,Lauraceae,trunk_top,0.61,Ivohibe,Sakaroa,-22.439167,46.989722
017_Ivohibe,Cryptocarya ovalifolia (Danguy) van der Werff,Cryptocarya ovalifolia,Lauraceae,branch,0.534,Ivohibe,Sakaroa,-22.439167,46.989722
017_Ivohibe,Cryptocarya ovalifolia (Danguy) van der Werff,Cryptocarya ovalifolia,Lauraceae,trunk_base,0.571,Ivohibe,Sakaroa,-22.439167,46.989722
017_Ivohibe,Cryptocarya ovalifolia (Danguy) van der Werff,Cryptocarya ovalifolia,Lauraceae,trunk_middle,0.55,Ivohibe,Sakaroa,-22.439167,46.989722
017_Ivohibe,Cryptocarya ovalifolia (Danguy) van der Werff,Cryptocarya ovalifolia,Lauraceae,trunk_top,0.509,Ivohibe,Sakaroa,-22.439167,46.989722
018_Ivohibe,Cryptocarya ovalifolia (Danguy) van der Werff,Cryptocarya ovalifolia,Lauraceae,branch,0.496,Ivohibe,Sakaroa,-22.439167,46.989722
018_Ivohibe,Cryptocarya ovalifolia (Danguy) van der Werff,Cryptocarya ovalifolia,Lauraceae,trunk_base,0.557,Ivohibe,Sakaroa,-22.439167,46.989722
018_Ivohibe,Cryptocarya ovalifolia (Danguy) van der Werff,Cryptocarya ovalifolia,Lauraceae,trunk_middle,0.532,Ivohibe,Sakaroa,-22.439167,46.989722
018_Ivohibe,Cryptocarya ovalifolia (Danguy) van der Werff,Cryptocarya ovalifolia,Lauraceae,trunk_top,0.538,Ivohibe,Sakaroa,-22.439167,46.989722
019_Ivohibe,Ficus sp. L.,Ficus sp.,Moraceae,branch,0.503,Ivohibe,Sakaroa,-22.439167,46.989722
019_Ivohibe,Ficus sp. L.,Ficus sp.,Moraceae,trunk_base,0.435,Ivohibe,Sakaroa,-22.439167,46.989722
019_Ivohibe,Ficus sp. L.,Ficus sp.,Moraceae,trunk_middle,0.455,Ivohibe,Sakaroa,-22.439167,46.989722
019_Ivohibe,Ficus sp. L.,Ficus sp.,Moraceae,trunk_top,0.452,Ivohibe,Sakaroa,-22.439167,46.989722
020_Ivohibe,Ficus sp. L.,Ficus sp.,Moraceae,branch,0.491,Ivohibe,Sakaroa,-22.439167,46.989722
020_Ivohibe,Ficus sp. L.,Ficus sp.,Moraceae,trunk_base,0.454,Ivohibe,Sakaroa,-22.439167,46.989722
020_Ivohibe,Ficus sp. L.,Ficus sp.,Moraceae,trunk_middle,0.451,Ivohibe,Sakaroa,-22.439167,46.989722
020_Ivohibe,Ficus sp. L.,Ficus sp.,Moraceae,trunk_top,0.457,Ivohibe,Sakaroa,-22.439167,46.989722
021_Ivohibe,Psorospermum androsaemifolium Baker,Psorospermum androsaemifolium,Hypericaceae,branch,0.652,Ivohibe,Sakaroa,-22.439167,46.989722
021_Ivohibe,Psorospermum androsaemifolium Baker,Psorospermum androsaemifolium,Hypericaceae,trunk_base,0.709,Ivohibe,Sakaroa,-22.439167,46.989722
021_Ivohibe,Psorospermum androsaemifolium Baker,Psorospermum androsaemifolium,Hypericaceae,trunk_middle,0.703,Ivohibe,Sakaroa,-22.439167,46.989722
021_Ivohibe,Psorospermum androsaemifolium Baker,Psorospermum androsaemifolium,Hypericaceae,trunk_top,0.674,Ivohibe,Sakaroa,-22.439167,46.989722
022_Ivohibe,Ficus soroceoides Baker,Ficus soroceoides,Moraceae,branch,0.545,Ivohibe,Sakaroa,-22.439167,46.989722
022_Ivohibe,Ficus soroceoides Baker,Ficus soroceoides,Moraceae,trunk_base,0.523,Ivohibe,Sakaroa,-22.439167,46.989722
022_Ivohibe,Ficus soroceoides Baker,Ficus soroceoides,Moraceae,trunk_middle,0.542,Ivohibe,Sakaroa,-22.439167,46.989722
022_Ivohibe,Ficus soroceoides Baker,Ficus soroceoides,Moraceae,trunk_top,0.541,Ivohibe,Sakaroa,-22.439167,46.989722
023_Ivohibe,Ficus soroceoides Baker,Ficus soroceoides,Moraceae,branch,0.531,Ivohibe,Sakaroa,-22.439167,46.989722
023_Ivohibe,Ficus soroceoides Baker,Ficus soroceoides,Moraceae,trunk_base,0.529,Ivohibe,Sakaroa,-22.439167,46.989722
023_Ivohibe,Ficus soroceoides Baker,Ficus soroceoides,Moraceae,trunk_middle,0.53,Ivohibe,Sakaroa,-22.439167,46.989722
023_Ivohibe,Ficus soroceoides Baker,Ficus soroceoides,Moraceae,trunk_top,0.533,Ivohibe,Sakaroa,-22.439167,46.989722
024_Ivohibe,Ficus soroceoides Baker,Ficus soroceoides,Moraceae,branch,0.522,Ivohibe,Sakaroa,-22.439167,46.989722
024_Ivohibe,Ficus soroceoides Baker,Ficus soroceoides,Moraceae,trunk_base,0.515,Ivohibe,Sakaroa,-22.439167,46.989722
024_Ivohibe,Ficus soroceoides Baker,Ficus soroceoides,Moraceae,trunk_middle,0.517,Ivohibe,Sakaroa,-22.439167,46.989722
024_Ivohibe,Ficus soroceoides Baker,Ficus soroceoides,Moraceae,trunk_top,0.516,Ivohibe,Sakaroa,-22.439167,46.989722
025_Ivohibe,Ficus tiliifolia Baker,Ficus tiliifolia,Moraceae,branch,0.462,Ivohibe,Sakaroa,-22.439167,46.989722
025_Ivohibe,Ficus tiliifolia Baker,Ficus tiliifolia,Moraceae,trunk_base,0.457,Ivohibe,Sakaroa,-22.439167,46.989722
025_Ivohibe,Ficus tiliifolia Baker,Ficus tiliifolia,Moraceae,trunk_middle,0.453,Ivohibe,Sakaroa,-22.439167,46.989722
025_Ivohibe,Ficus tiliifolia Baker,Ficus tiliifolia,Moraceae,trunk_top,0.446,Ivohibe,Sakaroa,-22.439167,46.989722
026_Ivohibe,Ficus soroceoides Baker,Ficus soroceoides,Moraceae,branch,0.516,Ivohibe,Sakaroa,-22.439167,46.989722
026_Ivohibe,Ficus soroceoides Baker,Ficus soroceoides,Moraceae,trunk_base,0.536,Ivohibe,Sakaroa,-22.439167,46.989722
026_Ivohibe,Ficus soroceoides Baker,Ficus soroceoides,Moraceae,trunk_middle,0.544,Ivohibe,Sakaroa,-22.439167,46.989722
026_Ivohibe,Ficus soroceoides Baker,Ficus soroceoides,Moraceae,trunk_top,0.534,Ivohibe,Sakaroa,-22.439167,46.989722
027_Ivohibe,Ficus sp. L.,Ficus sp.,Moraceae,branch,0.437,Ivohibe,Sakaroa,-22.439167,46.989722
027_Ivohibe,Ficus sp. L.,Ficus sp.,Moraceae,trunk_base,0.445,Ivohibe,Sakaroa,-22.439167,46.989722
027_Ivohibe,Ficus sp. L.,Ficus sp.,Moraceae,trunk_middle,0.443,Ivohibe,Sakaroa,-22.439167,46.989722
027_Ivohibe,Ficus sp. L.,Ficus sp.,Moraceae,trunk_top,0.455,Ivohibe,Sakaroa,-22.439167,46.989722
